"checklist_id","global_unique_identifier","last_edited_date","taxonomic_order","category","taxon_concept_id","common_name","scientific_name","exotic_code","observation_count","breeding_code","breeding_category","behavior_code","age_sex","country","country_code","state","state_code","county","county_code","iba_code","bcr_code","usfws_code","atlas_block","locality","locality_id","locality_type","observation_date","time_observations_started","observer_id","sampling_event_identifier","protocol_type","protocol_code","project_code","duration_minutes","effort_distance_km","effort_area_ha","number_observers","all_species_reported","group_identifier","has_media","approved","reviewed","reason","trip_comments","species_comments","geometry"
"G8713145","URN:CornellLabOfOrnithology:EBIRD:OBS1485348488","2022-07-24 14:41:32.463433",2051,"species","avibase-0C1EFC9B","Eurasian Collared-Dove","Streptopelia decaocto","N","2",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Shell Pond","L2040298","H",2022-07-24,"11:11:00","obsr811217,obsr503056","S115685643,S115685644","Traveling","P22","EBIRD",28,1.229,NA,2,TRUE,"G8713145",FALSE,TRUE,FALSE,NA,"Only visible water is quite far away.  Much farther away than several years ago.",NA,c(-121.95292, 38.0401149)
"G8713145","URN:CornellLabOfOrnithology:EBIRD:OBS1485348489","2022-07-24 14:41:32.463433",2427,"species","avibase-00124D98","Mourning Dove","Zenaida macroura",NA,"15",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Shell Pond","L2040298","H",2022-07-24,"11:11:00","obsr811217,obsr503056","S115685643,S115685644","Traveling","P22","EBIRD",28,1.229,NA,2,TRUE,"G8713145",FALSE,TRUE,FALSE,NA,"Only visible water is quite far away.  Much farther away than several years ago.",NA,c(-121.95292, 38.0401149)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804867","2022-11-06 18:30:39.295631",33251,"species","avibase-C86D078E","Red-winged Blackbird","Agelaius phoeniceus",NA,"4",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804861","2022-11-06 18:30:39.295631",515,"species","avibase-85625D75","Mallard","Anas platyrhynchos",NA,"2",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804872","2022-11-06 18:30:39.295631",7491,"species","avibase-49D9148A","Great Egret","Ardea alba",NA,"1",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804871","2022-11-06 18:30:39.295631",8312,"species","avibase-536A5157","Red-tailed Hawk","Buteo jamaicensis",NA,"1",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804854","2022-11-06 18:30:39.295631",6188,"species","avibase-ACC99F35","Pectoral Sandpiper","Calidris melanotos",NA,"2",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",TRUE,TRUE,TRUE,NA,NA,"Continuing birds found by Albert.",c(-121.9660856, 38.0426832)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804864","2022-11-06 18:30:39.295631",6187,"species","avibase-A47B0BD4","Least Sandpiper","Calidris minutilla",NA,"35",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",TRUE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804869","2022-11-06 18:30:39.295631",5798,"species","avibase-BCF9A19A","Killdeer","Charadrius vociferus",NA,"3",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804868","2022-11-06 18:30:39.295631",7950,"species","avibase-A091D50A","Northern Harrier","Circus hudsonius",NA,"2",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804865","2022-11-06 18:30:39.295631",7416,"species","avibase-AA7901D8","Snowy Egret","Egretta thula",NA,"1",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804858","2022-11-06 18:30:39.295631",7657,"species","avibase-CAA5E106","White-tailed Kite","Elanus leucurus",NA,"1",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804855","2022-11-06 18:30:39.295631",5741,"species","avibase-D543132B","Black-necked Stilt","Himantopus mexicanus",NA,"11",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804866","2022-11-06 18:30:39.295631",20684,"species","avibase-36171C2B","Loggerhead Shrike","Lanius ludovicianus",NA,"1",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804859","2022-11-06 18:30:39.295631",32748,"species","avibase-A5F09E05","Song Sparrow","Melospiza melodia",NA,"2",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804862","2022-11-06 18:30:39.295631",32715,"species","avibase-31CE00C7","Savannah Sparrow","Passerculus sandwichensis",NA,"7",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804870","2022-11-06 18:30:39.295631",7288,"species","avibase-866903B9","American White Pelican","Pelecanus erythrorhynchos",NA,"6",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804853","2022-11-06 18:30:39.295631",16699,"species","avibase-28669A3D","Say's Phoebe","Sayornis saya",NA,"1",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804857","2022-11-06 18:30:39.295631",33041,"species","avibase-4A5B4883","Western Meadowlark","Sturnella neglecta",NA,"25",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",FALSE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
"G8977268","URN:CornellLabOfOrnithology:EBIRD:OBS1529804860","2022-11-06 18:30:39.295631",6109,"species","avibase-2C7A2673","Lesser Yellowlegs","Tringa flavipes",NA,"1",NA,NA,NA,NA,"United States","US","California","US-CA","Contra Costa","US-CA-013","US-CA_138",32,NA,NA,"Bay Point Regional Shoreline","L1399884","H",2022-10-01,"07:22:00","obsr811217,obsr679120,obsr230956,obsr288062","S119764939,S119775982,S119778998,S119786888","Traveling","P22","EBIRD",65,2.619,NA,4,TRUE,"G8977268",TRUE,TRUE,FALSE,NA,NA,NA,c(-121.9660856, 38.0426832)
